epoch,loss_name,train_loss_scaled,val_loss_scaled,test_loss_scaled
1,charbonnier,0.6229185245253823,0.6225493550300598,0.5417385697364807
2,charbonnier,0.6146380454301834,0.6040726900100708,0.5277611017227173
3,charbonnier,0.5865950719876722,0.5820008516311646,0.5278187990188599
4,charbonnier,0.5720525099472566,0.5657285451889038,0.513142466545105
5,charbonnier,0.5580625953999433,0.5577155351638794,0.487132728099823
6,charbonnier,0.553366635333408,0.5521441698074341,0.485806941986084
7,charbonnier,0.5471819842403586,0.5589408278465271,0.476755291223526
8,charbonnier,0.5440933284434405,0.5549694895744324,0.47340622544288635
9,charbonnier,0.5363513461568139,0.5454266667366028,0.47386279702186584
10,charbonnier,0.5335519936951724,0.5445443391799927,0.46914997696876526
11,charbonnier,0.5296617665074088,0.5392431616783142,0.4678317606449127
12,charbonnier,0.5267798887057737,0.5364649295806885,0.4703955352306366
13,charbonnier,0.523886654864658,0.534514844417572,0.4683658182621002
14,charbonnier,0.5220033499327573,0.5365585088729858,0.4717313051223755
15,charbonnier,0.5182714787396517,0.5328612923622131,0.45986154675483704
16,charbonnier,0.5186169757084413,0.5336562991142273,0.48306190967559814
17,charbonnier,0.513753511688926,0.5316401124000549,0.45601409673690796
18,charbonnier,0.5103771415623751,0.5331615209579468,0.46522536873817444
19,charbonnier,0.5064952522516251,0.5193756818771362,0.44959983229637146
20,charbonnier,0.4980695315382697,0.5189628005027771,0.4550292193889618
21,charbonnier,0.49586063758893445,0.5153295993804932,0.44146186113357544
22,charbonnier,0.4953492744402452,0.5227285623550415,0.4404826760292053
23,charbonnier,0.49207571284337476,0.5221800804138184,0.4379507899284363
24,charbonnier,0.49239510839635675,0.5185371041297913,0.4344775676727295
25,charbonnier,0.4820054227655584,0.5098130106925964,0.43273547291755676
26,charbonnier,0.4891957085240971,0.5085018277168274,0.4455515444278717
27,charbonnier,0.48829255591739307,0.5326853394508362,0.4348772466182709
28,charbonnier,0.4922955754128369,0.5122101902961731,0.4524676203727722
29,charbonnier,0.4857398556037383,0.5208627581596375,0.43144354224205017
30,charbonnier,0.480610726909204,0.5081153512001038,0.4342806935310364
31,charbonnier,0.47347009588371625,0.5017617344856262,0.4236719012260437
32,charbonnier,0.4787567474625327,0.508666455745697,0.42162129282951355
33,charbonnier,0.4736552888696844,0.5048155784606934,0.4282870292663574
34,charbonnier,0.4793466492132707,0.4999915063381195,0.42914941906929016
35,charbonnier,0.47938245128501544,0.5227952003479004,0.43674173951148987
36,charbonnier,0.4740944816307588,0.5049392580986023,0.4307790696620941
37,charbonnier,0.47129464555870404,0.5103985071182251,0.41865262389183044
38,charbonnier,0.476544899019328,0.5131165385246277,0.45191308856010437
39,charbonnier,0.48002437163483014,0.49865949153900146,0.41643211245536804
40,charbonnier,0.4682567444714633,0.4968487024307251,0.4272992014884949
41,charbonnier,0.46821517835963855,0.49154266715049744,0.4205028712749481
42,charbonnier,0.4655822827057405,0.48976412415504456,0.41030392050743103
43,charbonnier,0.46352596310052,0.49716445803642273,0.41701558232307434
44,charbonnier,0.4597402377562089,0.5034109950065613,0.4204314947128296
45,charbonnier,0.4624385562810031,0.5058268904685974,0.41569453477859497
46,charbonnier,0.46737865832718933,0.5212259292602539,0.4323767125606537
47,charbonnier,0.4695978665893728,0.49943119287490845,0.4208909869194031
48,charbonnier,0.4687415754253214,0.5277520418167114,0.4332229197025299
49,charbonnier,0.4668021229180423,0.5047433376312256,0.42646145820617676
50,charbonnier,0.4664184559475292,0.5097458958625793,0.41438907384872437
51,charbonnier,0.4551916718482971,0.49880024790763855,0.42195388674736023
52,charbonnier,0.45499184321273456,0.5006026029586792,0.4094332158565521
53,charbonnier,0.4508231661536477,0.4907478094100952,0.40139684081077576
54,charbonnier,0.44884660704569385,0.4985746443271637,0.40371668338775635
55,charbonnier,0.45299285514788196,0.49555861949920654,0.4052342176437378
56,charbonnier,0.4485852935097434,0.48934370279312134,0.4046315550804138
57,charbonnier,0.44830745458602905,0.5026328563690186,0.4052014648914337
58,charbonnier,0.45015654916113074,0.4928818345069885,0.39713817834854126
59,charbonnier,0.44959440285509283,0.508519172668457,0.402768075466156
60,charbonnier,0.4470362744548104,0.5005019307136536,0.3997601270675659
61,charbonnier,0.44383139637383545,0.5066463351249695,0.39895710349082947
62,charbonnier,0.4407657466151498,0.49228635430336,0.40080952644348145
63,charbonnier,0.44685341688719665,0.5006028413772583,0.39972811937332153
64,charbonnier,0.4453847530213269,0.4967168867588043,0.41696983575820923
65,charbonnier,0.4488790888677944,0.48935166001319885,0.39472445845603943
66,charbonnier,0.4438991871747104,0.49833372235298157,0.4057074785232544
67,charbonnier,0.4372081377289512,0.4921540319919586,0.3959885239601135
68,charbonnier,0.442906299775297,0.5053460001945496,0.407722532749176
69,charbonnier,0.4393635229630904,0.4860686957836151,0.4052911400794983
70,charbonnier,0.4332408457994461,0.4932885766029358,0.40354686975479126
71,charbonnier,0.43876431611451233,0.5005638003349304,0.3983955979347229
72,charbonnier,0.43781029094349255,0.500057578086853,0.4073534905910492
73,charbonnier,0.4378907626325434,0.48398932814598083,0.3937664330005646
74,charbonnier,0.43211787939071655,0.4955187439918518,0.3998611867427826
75,charbonnier,0.43770488825711334,0.49272075295448303,0.4047870337963104
76,charbonnier,0.43500428714535455,0.4874606132507324,0.4150824248790741
77,charbonnier,0.4332053471695293,0.4865746796131134,0.3970073163509369
78,charbonnier,0.4319805150682276,0.4872644543647766,0.398739755153656
79,charbonnier,0.43356016142801806,0.4994593858718872,0.3997716009616852
80,charbonnier,0.43706306544217194,0.4846704304218292,0.39732423424720764
81,charbonnier,0.4273659302429719,0.48600277304649353,0.40238866209983826
82,charbonnier,0.4312288679859855,0.48689064383506775,0.3926563262939453
83,charbonnier,0.4248196238821203,0.4843211770057678,0.39488327503204346
84,charbonnier,0.42768689448183234,0.48527297377586365,0.40225979685783386
85,charbonnier,0.42380405962467194,0.4834008812904358,0.39237460494041443
86,charbonnier,0.4273283305493268,0.49994295835494995,0.39994409680366516
87,charbonnier,0.43378686092116614,0.4853469133377075,0.39153552055358887
88,charbonnier,0.4239159185778011,0.48716044425964355,0.39267000555992126
89,charbonnier,0.4164472615176981,0.48026034235954285,0.4004063010215759
90,charbonnier,0.4179305908354846,0.5020988583564758,0.41303685307502747
91,charbonnier,0.4370737468654459,0.47741323709487915,0.39668095111846924
92,charbonnier,0.421539923006838,0.49202030897140503,0.38857436180114746
93,charbonnier,0.422915057702498,0.4854125380516052,0.3901112973690033
94,charbonnier,0.42181018130345777,0.48687225580215454,0.38776731491088867
95,charbonnier,0.4203895316882567,0.4796404540538788,0.4097058176994324
96,charbonnier,0.4234169789335944,0.48319941759109497,0.3989304006099701
97,charbonnier,0.4175244176929647,0.49172908067703247,0.393381804227829
98,charbonnier,0.41311912780458276,0.4802026152610779,0.3929954469203949
99,charbonnier,0.4105559424920516,0.4861215054988861,0.3866262137889862
100,charbonnier,0.4179611307653514,0.4859910011291504,0.4025653600692749
101,charbonnier,0.41558135504072363,0.48682722449302673,0.396528422832489
