epoch,loss_name,train_loss_scaled,val_loss_scaled,test_loss_scaled
1,charbonnier,0.7727800716053356,0.7988244295120239,0.739296555519104
2,charbonnier,0.725803860209205,0.7226503491401672,0.6638473868370056
3,charbonnier,0.6741048016331412,0.7023075819015503,0.6554406881332397
4,charbonnier,0.6611305475234985,0.6939141750335693,0.6400876045227051
5,charbonnier,0.655866877599196,0.6831508874893188,0.6445767283439636
6,charbonnier,0.6412381665273146,0.6768113374710083,0.6411657333374023
7,charbonnier,0.6416256129741669,0.6752631664276123,0.6517236828804016
8,charbonnier,0.6387007615782998,0.6686279773712158,0.6345680952072144
9,charbonnier,0.6278427893465216,0.6653164029121399,0.6324692368507385
10,charbonnier,0.6275020919062875,0.6612999439239502,0.6196770668029785
11,charbonnier,0.6257656203074888,0.6576656103134155,0.6309586763381958
12,charbonnier,0.6233143996108662,0.660709023475647,0.6295663714408875
13,charbonnier,0.6206177906556563,0.6513074636459351,0.6139751076698303
14,charbonnier,0.6204062646085565,0.6508270502090454,0.6176185011863708
15,charbonnier,0.6152347055348483,0.6574119329452515,0.6129714250564575
16,charbonnier,0.6141581345688213,0.648837149143219,0.6371123194694519
17,charbonnier,0.6049283038486134,0.6421643495559692,0.6128552556037903
18,charbonnier,0.5994890183210373,0.6370323300361633,0.6064332127571106
19,charbonnier,0.596113376996734,0.6454790234565735,0.595391035079956
20,charbonnier,0.5856849578293887,0.6317697763442993,0.5996387004852295
21,charbonnier,0.5944357487288389,0.6573342680931091,0.6172692775726318
22,charbonnier,0.5914223031564192,0.6335248947143555,0.579074501991272
23,charbonnier,0.5851254856044595,0.6296567916870117,0.5858630537986755
24,charbonnier,0.5758227665315975,0.6354544162750244,0.5742263197898865
25,charbonnier,0.5764760185371746,0.6245476007461548,0.577810525894165
26,charbonnier,0.5670994601466439,0.6091128587722778,0.5647616386413574
27,charbonnier,0.5668518881906163,0.6152318120002747,0.5663570165634155
28,charbonnier,0.5657073963772167,0.6125730276107788,0.5601665377616882
29,charbonnier,0.557885466651483,0.6244466304779053,0.5823054313659668
30,charbonnier,0.559877647594972,0.6027113199234009,0.5564407706260681
31,charbonnier,0.5544546151703055,0.6171380877494812,0.5655515193939209
32,charbonnier,0.5441440032287077,0.6098777055740356,0.5516592264175415
33,charbonnier,0.5414090224287726,0.6087647080421448,0.5568744540214539
34,charbonnier,0.5445721244270151,0.6213251352310181,0.5521791577339172
35,charbonnier,0.542090891437097,0.6101223230361938,0.5502393245697021
36,charbonnier,0.5396696139465679,0.6033835411071777,0.5385621786117554
37,charbonnier,0.5462531650608237,0.5981950163841248,0.5472370386123657
38,charbonnier,0.5483091351660815,0.6059828400611877,0.546535313129425
39,charbonnier,0.5395750647241419,0.6023686528205872,0.5523116588592529
40,charbonnier,0.5321422869508917,0.6404685974121094,0.5793410539627075
41,charbonnier,0.5418478819456968,0.5988490581512451,0.5372398495674133
42,charbonnier,0.5260373299772089,0.6101930141448975,0.539978563785553
