epoch,loss_name,train_loss_scaled,val_loss_scaled,test_loss_scaled
57,mse,0.5999178358099677,0.6728266477584839,0.45765215158462524
58,mse,0.594734055752104,0.6523097157478333,0.5522676110267639
59,mse,0.6550195420330222,0.6727421879768372,0.5224239230155945
60,mse,0.6963510364294052,0.6980379223823547,0.5124145150184631
61,mse,0.6269639696587216,0.6338636875152588,0.43309175968170166
62,mse,0.5890278193083677,0.6712822914123535,0.5283020734786987
63,mse,0.5804139592430808,0.6447092890739441,0.4689045250415802
64,mse,0.6689900065010245,0.7202868461608887,0.5245192646980286
65,mse,0.6190231957218864,0.6810861229896545,0.415204793214798
66,mse,0.5695620355280963,0.6320584416389465,0.4222978949546814
67,mse,0.5941381481560793,0.6161933541297913,0.6127910017967224
68,mse,0.5803017304702238,0.671278178691864,0.4377797245979309
69,mse,0.651969235051762,0.6312872171401978,0.5295677781105042
70,mse,0.6881170232187618,0.6725257039070129,0.5031702518463135
71,mse,0.6537445526231419,0.8133425712585449,0.4413641393184662
72,mse,0.7237553542310541,0.7682355046272278,0.41656315326690674
73,mse,0.6761154545979067,0.7310141324996948,0.4201885759830475
74,mse,0.6247141523794695,0.6920384168624878,0.4604554772377014
75,mse,0.5548167079687119,0.6328323483467102,0.47459620237350464
76,mse,0.5599046044728972,0.6579771041870117,0.49063074588775635
77,mse,0.5684470480138605,0.5762740969657898,0.5870378017425537
78,mse,0.5651985122398897,0.6175858974456787,0.5587242245674133
79,mse,0.6625407351688906,0.6542920470237732,0.4943321645259857
80,mse,0.5644438117742538,0.6793827414512634,0.4710952043533325
81,mse,0.5217282209884037,0.6177310347557068,0.6324982643127441
82,mse,0.5275733335451647,0.588826596736908,0.7544684410095215
83,mse,0.6171326027675108,0.6252683997154236,0.5709785223007202
84,mse,0.5151436633684419,0.6670082807540894,0.5593006014823914
85,mse,0.6235331987792795,0.6318855881690979,0.4911768138408661
86,mse,0.6015755026177927,0.6982559561729431,0.5870618224143982
87,mse,0.5850169875405051,0.6059873104095459,0.5103459358215332
88,mse,0.5130097554488615,0.6249583959579468,0.48847246170043945
89,mse,0.4764973162250085,0.6203659772872925,0.4526035785675049
90,mse,0.48243260044943204,0.6156538724899292,0.5875493288040161
91,mse,0.47847066006877204,0.6739120483398438,0.5616471171379089
92,mse,0.4878223111683672,0.613104522228241,0.5352001190185547
93,mse,0.4777286763895642,0.6299843788146973,0.47298547625541687
94,mse,0.5125160725279287,0.6658583879470825,0.5506852865219116
95,mse,0.5098336162892255,0.6560255289077759,0.4804842174053192
96,mse,0.5387457927519624,0.792928159236908,0.43104299902915955
97,mse,0.616926980289546,0.6223471164703369,0.5488207340240479
98,mse,0.5069568387486718,0.6153460741043091,0.7025023698806763
99,mse,0.4543360444632443,0.622967004776001,0.5396847128868103
100,mse,0.4806037043983286,0.6265688538551331,0.5094309449195862
101,mse,0.5163376148451458,0.6269815564155579,0.4775160551071167
102,mse,0.4502352550625801,0.6314969062805176,0.6442188620567322
