epoch,loss_name,train_loss_scaled,val_loss_scaled,test_loss_scaled
1,mse,1.0088915824890137,1.0551552772521973,0.8885091543197632
2,mse,0.9055123139511455,0.8150296211242676,0.670632004737854
3,mse,0.6891860677437349,0.7256342768669128,0.5711345076560974
4,mse,0.6056432155045596,0.6084209680557251,0.46280282735824585
5,mse,0.4715668261051178,0.4389065206050873,0.32701513171195984
6,mse,0.36171358688311145,0.34381094574928284,0.2539845407009125
7,mse,0.33031623471866955,0.32718825340270996,0.23961205780506134
8,mse,0.3232895217158578,0.3218880295753479,0.23452864587306976
9,mse,0.31954140724106267,0.3208310008049011,0.236836239695549
10,mse,0.3177538602189584,0.3109693229198456,0.2267974615097046
11,mse,0.31002847714857623,0.3343876302242279,0.23863942921161652
12,mse,0.3089621724052863,0.3127269744873047,0.22650662064552307
13,mse,0.3057046810334379,0.30931949615478516,0.2274332046508789
14,mse,0.3060095086693764,0.30284008383750916,0.21915729343891144
15,mse,0.2994848584586924,0.29835066199302673,0.21583683788776398
16,mse,0.29981268739158456,0.29947429895401,0.22165028750896454
17,mse,0.29795457693663513,0.29772138595581055,0.21394585072994232
18,mse,0.2949136190793731,0.3064461052417755,0.2251906543970108
19,mse,0.29954012551090936,0.29872727394104004,0.20966075360774994
20,mse,0.29089930721304635,0.304310142993927,0.21437108516693115
21,mse,0.31447765976190567,0.29426124691963196,0.21368861198425293
22,mse,0.2926463498310609,0.28970497846603394,0.21208035945892334
23,mse,0.2904455065727234,0.29582589864730835,0.21700015664100647
24,mse,0.2967751080339605,0.2938687205314636,0.2130332887172699
25,mse,0.29386709427291696,0.29443758726119995,0.2086704969406128
26,mse,0.2940646227110516,0.3087179660797119,0.22221405804157257
27,mse,0.3049390790137378,0.308037132024765,0.2184019535779953
28,mse,0.29009309817444195,0.291806161403656,0.21082663536071777
29,mse,0.2908681495623155,0.2879445552825928,0.2054932862520218
30,mse,0.28945946896618063,0.28842511773109436,0.19933363795280457
31,mse,0.2819571467963132,0.28370681405067444,0.20521219074726105
32,mse,0.28448201241818344,0.28357335925102234,0.19680452346801758
33,mse,0.28486559810963547,0.280863493680954,0.19849728047847748
34,mse,0.2796170352534814,0.2882390022277832,0.20745937526226044
35,mse,0.2790423638441346,0.28562915325164795,0.20369704067707062
36,mse,0.2791733599521897,0.27610576152801514,0.1972169727087021
37,mse,0.2782441201535138,0.29607030749320984,0.21637825667858124
38,mse,0.2809471020644361,0.28882426023483276,0.2021733820438385
39,mse,0.2752815796570344,0.28233084082603455,0.1981288641691208
40,mse,0.2732102342627265,0.2760920524597168,0.1965426653623581
41,mse,0.27333508093248715,0.2792365252971649,0.19660305976867676
42,mse,0.2726855115457015,0.27739840745925903,0.1915159970521927
43,mse,0.27106511389667337,0.273853600025177,0.19039784371852875
44,mse,0.2720030492002314,0.2766202390193939,0.19344668090343475
45,mse,0.2693698128516024,0.27316370606422424,0.19410395622253418
46,mse,0.27802189778197894,0.2745732367038727,0.1958208531141281
47,mse,0.27017664977095346,0.2749381959438324,0.18790438771247864
48,mse,0.2670662606304342,0.28011253476142883,0.19588415324687958
49,mse,0.2709659358317202,0.273689866065979,0.19306516647338867
50,mse,0.26366353780031204,0.27036452293395996,0.19189412891864777
51,mse,0.2655257887460969,0.27880626916885376,0.19631317257881165
52,mse,0.26611589741977776,0.2762647271156311,0.18619492650032043
53,mse,0.2644703625278039,0.26846474409103394,0.18519878387451172
54,mse,0.26197596910324966,0.27834373712539673,0.2032928168773651
55,mse,0.2643691104921428,0.2679779827594757,0.18591253459453583
56,mse,0.2669483626430685,0.2766929268836975,0.18997320532798767
57,mse,0.26654981076717377,0.26506131887435913,0.1844450980424881
58,mse,0.2563553967259147,0.2681141495704651,0.1897060126066208
59,mse,0.2603482522747733,0.2670415937900543,0.1852235347032547
60,mse,0.2590431090105664,0.26392582058906555,0.1841069757938385
61,mse,0.25738671760667453,0.2720634937286377,0.1918681114912033
62,mse,0.25668358464132657,0.25911039113998413,0.17789326608181
63,mse,0.2524267706004056,0.28770846128463745,0.2111758142709732
64,mse,0.25517213954166934,0.2720049321651459,0.19426724314689636
65,mse,0.2533566518263383,0.26908940076828003,0.19140872359275818
66,mse,0.2621667059985074,0.26893845200538635,0.18471840023994446
67,mse,0.2505701915784316,0.2652299106121063,0.1814451962709427
68,mse,0.2508916699073531,0.2629202902317047,0.18343283236026764
69,mse,0.25224235687743535,0.26287761330604553,0.18120236694812775
70,mse,0.2594768445600163,0.2679595351219177,0.18720804154872894
71,mse,0.25981635600328445,0.2766435444355011,0.19794787466526031
