output,mse,mae,r2
x1,6.493019423545151,1.241561886046421,0.27732436092479473
x2,2.851377391496306,1.1212002601506397,0.5024538083033636
x3,5.467207626906614,0.9990056954644576,0.8040048797403946
x4,3.000499898228873,1.0843444756169347,0.80744366576508
x5,5.5864711127814815,1.6964266011445102,0.9625289808641337
x6,8.044905013750073,1.964093263659447,0.8863116561386325
x7,17.545888100499766,3.0948472263431643,0.95449385077149
aggregate,6.998481223886895,1.6002113440607963,0.9740737484786988
