epoch,loss_name,train_loss_scaled,val_loss_scaled,test_loss_scaled
1,charbonnier,0.7793239057064056,0.7985121011734009,0.7391775846481323
2,charbonnier,0.6814514588225972,0.611346423625946,0.5678055882453918
3,charbonnier,0.5375521914525465,0.5315219163894653,0.49592819809913635
4,charbonnier,0.46474779735911975,0.4499041736125946,0.4152575135231018
5,charbonnier,0.378934619101611,0.3752403259277344,0.34890180826187134
6,charbonnier,0.34685917469588196,0.33754730224609375,0.30844148993492126
7,charbonnier,0.32004092769189313,0.3244313597679138,0.29853421449661255
8,charbonnier,0.3071253231980584,0.30959147214889526,0.2863120436668396
9,charbonnier,0.3005473336035555,0.30678412318229675,0.2803599536418915
10,charbonnier,0.2993415546688167,0.3065280020236969,0.28573283553123474
11,charbonnier,0.29919628595763986,0.301070898771286,0.28101596236228943
12,charbonnier,0.29390217837962235,0.3040919303894043,0.2797466814517975
13,charbonnier,0.2961603653701869,0.30711695551872253,0.2800794541835785
14,charbonnier,0.29672253876924515,0.30500373244285583,0.2816714942455292
15,charbonnier,0.2907976508140564,0.30423423647880554,0.2773746848106384
16,charbonnier,0.2914067533883182,0.2951805293560028,0.27461525797843933
17,charbonnier,0.29041521928527136,0.29947084188461304,0.27592507004737854
18,charbonnier,0.2882412164048715,0.29531317949295044,0.27121874690055847
19,charbonnier,0.2883584485812621,0.29928654432296753,0.2746402323246002
20,charbonnier,0.28792330013080075,0.29333022236824036,0.26729682087898254
21,charbonnier,0.2879519598050551,0.304170697927475,0.27937203645706177
22,charbonnier,0.2891162227500569,0.29225778579711914,0.26794108748435974
23,charbonnier,0.28593657504428516,0.2924770712852478,0.2704513370990753
24,charbonnier,0.2858005078001456,0.3025754988193512,0.279803067445755
25,charbonnier,0.28654614768245,0.2901656925678253,0.2675708830356598
26,charbonnier,0.2841300862756642,0.29186293482780457,0.2681069076061249
27,charbonnier,0.2832907824353738,0.2879277169704437,0.2680770754814148
28,charbonnier,0.2830103432590311,0.28651127219200134,0.26525285840034485
29,charbonnier,0.2834965430877425,0.2912655770778656,0.26875415444374084
30,charbonnier,0.2840116369453343,0.2920612692832947,0.26609474420547485
31,charbonnier,0.2834651348265735,0.293473482131958,0.26896193623542786
32,charbonnier,0.28686765920032153,0.2865564227104187,0.26546886563301086
33,charbonnier,0.2835405550219796,0.28665801882743835,0.26371970772743225
34,charbonnier,0.2813408828594468,0.2888351380825043,0.2620944678783417
35,charbonnier,0.28105224533514545,0.2906895577907562,0.26521238684654236
36,charbonnier,0.28262015228921716,0.28891053795814514,0.2650582194328308
37,charbonnier,0.28237449445507745,0.29345449805259705,0.2702940106391907
38,charbonnier,0.28335185890847986,0.28344056010246277,0.26507315039634705
39,charbonnier,0.28051026639613236,0.2871198058128357,0.26304808259010315
40,charbonnier,0.27883770994164725,0.28350594639778137,0.2617753744125366
41,charbonnier,0.2806894264437936,0.28382599353790283,0.2644723057746887
42,charbonnier,0.2813305461948568,0.2869420051574707,0.2648910582065582
43,charbonnier,0.28255369514226913,0.28499048948287964,0.263431578874588
44,charbonnier,0.28167313811453903,0.2839965522289276,0.2626037299633026
45,charbonnier,0.2809166244485162,0.2831818461418152,0.26172226667404175
46,charbonnier,0.2848643972115083,0.2995784282684326,0.2738604247570038
47,charbonnier,0.28236984529278497,0.28550291061401367,0.2626866102218628
48,charbonnier,0.28530201654542575,0.28800255060195923,0.2605447471141815
49,charbonnier,0.28298380225896835,0.28949522972106934,0.264885276556015
50,charbonnier,0.2828677811405875,0.2909561097621918,0.26854655146598816
51,charbonnier,0.2782723077318885,0.2829296886920929,0.25992780923843384
52,charbonnier,0.27758219093084335,0.2841859459877014,0.2625119984149933
53,charbonnier,0.27649659527973697,0.28284361958503723,0.2593919634819031
54,charbonnier,0.2778764848004688,0.2849780321121216,0.26609259843826294
55,charbonnier,0.27828290313482285,0.28647860884666443,0.26458197832107544
56,charbonnier,0.2788249220360409,0.28351864218711853,0.2611629068851471
57,charbonnier,0.27847419679164886,0.28640422224998474,0.2648172080516815
58,charbonnier,0.2775943001562899,0.28935137391090393,0.2649255394935608
59,charbonnier,0.2765706344084306,0.2867550849914551,0.2626883089542389
60,charbonnier,0.27479375289245084,0.2856226861476898,0.2610909640789032
61,charbonnier,0.2773673581806096,0.28059691190719604,0.25932207703590393
62,charbonnier,0.2737650749358264,0.2797527015209198,0.25674134492874146
63,charbonnier,0.2737425125458024,0.27994227409362793,0.25613054633140564
64,charbonnier,0.2717283821918748,0.2766266465187073,0.25543302297592163
65,charbonnier,0.27190859751267865,0.27707746624946594,0.25484126806259155
66,charbonnier,0.2698447636582635,0.2734365165233612,0.24918580055236816
67,charbonnier,0.2684491547671231,0.2705624997615814,0.2479671686887741
68,charbonnier,0.26730764454061334,0.27543553709983826,0.253126323223114
69,charbonnier,0.26794077117334714,0.27149778604507446,0.24683824181556702
70,charbonnier,0.2659389539198442,0.2795202136039734,0.25742340087890625
71,charbonnier,0.26985838128761813,0.2771790623664856,0.2505832314491272
72,charbonnier,0.2641909948804162,0.26710590720176697,0.24155521392822266
73,charbonnier,0.2617887942628427,0.26850196719169617,0.24314522743225098
74,charbonnier,0.26687589355490426,0.2710149884223938,0.24432937800884247
75,charbonnier,0.2639266428622333,0.2722075879573822,0.24574825167655945
76,charbonnier,0.26791458847847854,0.27613958716392517,0.2521495223045349
77,charbonnier,0.26597849144177005,0.26664161682128906,0.24370038509368896
78,charbonnier,0.26282755827361887,0.26616981625556946,0.24202804267406464
79,charbonnier,0.26222373612902383,0.2690843641757965,0.2459162324666977
80,charbonnier,0.2649001560427926,0.26619264483451843,0.24138930439949036
81,charbonnier,0.2607068101113493,0.26259198784828186,0.23892776668071747
82,charbonnier,0.26063054325905716,0.265470951795578,0.2413974106311798
83,charbonnier,0.2612015496600758,0.2678554356098175,0.2437555342912674
84,charbonnier,0.25776415453715756,0.26420363783836365,0.24020858108997345
85,charbonnier,0.2596417692574588,0.2653064727783203,0.24187429249286652
86,charbonnier,0.25942377813837747,0.26027050614356995,0.2375059872865677
87,charbonnier,0.2576347894289277,0.2685491442680359,0.24553318321704865
88,charbonnier,0.2557803907177665,0.2676723599433899,0.2454545944929123
89,charbonnier,0.2587329853664745,0.26580604910850525,0.24439749121665955
90,charbonnier,0.25826548784971237,0.26468712091445923,0.2390456199645996
91,charbonnier,0.25829940424724057,0.26330310106277466,0.243063822388649
92,charbonnier,0.2584929594939405,0.2596645951271057,0.24058757722377777
93,charbonnier,0.2577256898988377,0.25890666246414185,0.23711776733398438
94,charbonnier,0.255956307053566,0.25990790128707886,0.2410161942243576
95,charbonnier,0.2572881626811894,0.2625960409641266,0.24031461775302887
96,charbonnier,0.25586994601921603,0.2653881013393402,0.24186326563358307
97,charbonnier,0.2616126781160181,0.2742588222026825,0.2501068115234375
98,charbonnier,0.26139672236009076,0.2589360177516937,0.23959673941135406
99,charbonnier,0.2600205560976809,0.2662420868873596,0.24448992311954498
100,charbonnier,0.25285112925551156,0.2580452263355255,0.23947706818580627
101,charbonnier,0.25335686247457156,0.2606721818447113,0.23852801322937012
102,charbonnier,0.2547289952635765,0.25894150137901306,0.23890410363674164
103,charbonnier,0.2546284042976119,0.2543956935405731,0.23461760580539703
104,charbonnier,0.2521436803720214,0.2592325806617737,0.23738940060138702
105,charbonnier,0.2537788213653998,0.26053857803344727,0.23736770451068878
106,charbonnier,0.2539764635942199,0.2616502642631531,0.23888111114501953
107,charbonnier,0.25280937416986987,0.2649202048778534,0.24083693325519562
108,charbonnier,0.2539964948188175,0.2597636878490448,0.24165555834770203
109,charbonnier,0.25166796012358233,0.2569519579410553,0.23478078842163086
110,charbonnier,0.25142310559749603,0.2586125433444977,0.23929588496685028
111,charbonnier,0.25436415523290634,0.2607223093509674,0.23600614070892334
112,charbonnier,0.25369201465086505,0.27209627628326416,0.2542984187602997
113,charbonnier,0.25740329785780475,0.2558881342411041,0.23542757332324982
114,charbonnier,0.2490508664738048,0.25596314668655396,0.23337043821811676
115,charbonnier,0.24808231741189957,0.25978997349739075,0.2388155609369278
116,charbonnier,0.25031990016048605,0.263698548078537,0.24290551245212555
117,charbonnier,0.25327061929486017,0.2656833827495575,0.24282434582710266
118,charbonnier,0.2540955387733199,0.2631478011608124,0.23462119698524475
119,charbonnier,0.25317107344215567,0.2579149305820465,0.23474647104740143
120,charbonnier,0.24855334582653912,0.25415217876434326,0.23109185695648193
121,charbonnier,0.24592965231700378,0.26645711064338684,0.2446071207523346
122,charbonnier,0.24748108739202673,0.25465235114097595,0.22800599038600922
