output,mse,mae,r2
x1,4.608570889152717,1.439909744789389,0.4870642307853452
x2,3.9464281412896427,1.5453579680429372,0.3113748119210893
x3,11.770304232153071,2.4814066059539055,0.5780437929374457
x4,10.544189953603626,2.4055169072421254,0.3233292338583128
x5,42.753925124431674,4.961239107269072,0.7132298522397039
x6,45.8689024995604,5.311020110413749,0.3517935201222795
x7,89.54009587149311,7.062002640165045,0.7677732274750344
aggregate,29.86177381595489,3.6009218691251754,0.8893754467494782
