output,mse,mae,r2
x1,7.664399757163291,1.483517765723242,0.14694926484423865
x2,3.8164614192111794,1.3616669301883455,0.3340531314624744
x3,5.868774355338915,1.1147391621019718,0.7896090263903222
x4,2.5942364667930145,0.9330164335248503,0.8335155203707626
x5,2.385394759285547,1.0008418171669518,0.9840000653601733
x6,0.8340918761790639,0.44827895987838756,0.9882128472780046
x7,1.1916120225740165,0.7299790020717727,0.9969094938819201
aggregate,3.4792815223635754,1.0102914386650745,0.9871108137642306
