output,mse,mae,r2
x1,6.813789656255602,1.3253661973188018,0.24162250670274799
x2,2.7325969868095883,1.0966410855280595,0.5231801906392523
x3,22.243009263992224,3.263406214131951,0.20260550300367464
x4,12.794289414753054,2.5523707839997614,0.17892966092093232
x5,106.45320248188672,8.197376406999362,0.28596963866032477
x6,71.26703016601336,6.264946865098625,-0.007125704734129545
x7,261.3016355633533,13.192131101764089,0.3223009771012385
aggregate,69.08650764758053,5.127462664977236,0.7440653026422381
